instrument_name,option_type,expiry,strike,days_to_expiry,underlying_price_usd,spot_price,moneyness,abs_moneyness,mark_price_usd,bid_price_usd,ask_price_usd,last_price_usd,market_price_usd,mark_iv,implied_volatility,delta,gamma,vega,theta,open_interest,volume,bid_ask_spread_pct,model_price_usd,theoretical_price,price_diff_pct,volatility_spread,classification,combined_score,historical_volatility_used,same_expiry_iv_percentile,surface_iv_zscore,surface_relative_value_score,term_bucket,institutional_edge_score,candidate_explanation,optimizer_risk_adjusted_score,optimizer_reject_reason,optimizer_reason,fractional_kelly_size_hint,portfolio_candidate_score,opened_at,updated_at,status,entry_price_usd,current_price_usd,highest_price_usd,quantity,capital_at_risk,current_value_usd,unrealized_pnl_usd,unrealized_pnl_pct,confidence_bucket,dynamic_risk_pct,hybrid_exit_reason,dynamic_stop_loss_pct,dynamic_emergency_stop_loss_pct,dynamic_soft_take_profit_pct,dynamic_hard_take_profit_pct,dynamic_trailing_activation_pct,dynamic_trailing_drawdown_pct,dynamic_min_days_to_expiry_exit,last_update_status,highest_profit_pct,closed_at,close_reason,exit_price_usd,exit_value_usd,proceeds_usd,pnl_usd,pnl_pct
ETH-29MAY26-2400-C,call,2026-05-29,2400.0,16.165843575983796,2301.89,2290.09,0.047993746970643,0.047993746970643,53.864225999999995,52.94347,54.094415,51.527025,50.38198,48.0,0.4783,0.36078,0.00161,1.81517,-2.68526,16918.0,2898.0,0.0229885057471263,81.73735926227005,81.73735926227005,-0.3836113564870658,-0.1678953291192044,cheap,0.5515066856062703,0.6478953291192044,0.048076923076923,-0.7750112312100751,0.7750223077980968,front_month,0.5568970693556966,ETH-29MAY26-2400-C: model_edge=-38.36%; vol_spread=-16.79%; surface_score=0.78; spread=2.30%,0.7011500005654483,,risk_gated_top_risk_adjusted_score,0.0438218750353405,0.5568970693556966,2026-05-13T01:57:35.536469+00:00,2026-05-13T04:16:41.620770+00:00,closed,50.38198,53.864225999999995,54.09888,1.46963582963403,74.0431629759051,79.16079646510488,5.117633489199777,0.069116894572226,normal,0.0074043162975905,new_position,-0.25,-0.45,0.3,0.8,0.25,0.18,1.5,updated,0.073774393146121,2026-05-13T04:17:12.737620+00:00,q32_forced_derisk,52.94347,77.80762045715437,77.80762045715437,3.76445748124927,0.0508413921009059
ETH-29MAY26-2300-C,call,2026-05-29,2300.0,16.165843575983796,2301.89,2293.23,0.0029521679029143,0.0029521679029143,94.37749,93.226545,95.528435,89.43597,90.582585,48.2,0.4797,0.52654,0.00171,1.9299,-2.86356,10108.0,729.0,0.0253164556962026,123.49991061683454,123.49991061683454,-0.2665372424354412,-0.1658796571864961,cheap,0.4324168996219373,0.6478796571864962,0.1826923076923076,-0.7347697720799145,0.7322315269549865,front_month,0.4919136284065572,ETH-29MAY26-2300-C: model_edge=-26.65%; vol_spread=-16.59%; surface_score=0.73; spread=2.53%,0.7160768752027422,,risk_gated_top_risk_adjusted_score,0.0447548047001713,0.4919136284065572,2026-05-13T03:15:08.441586+00:00,2026-05-13T04:16:41.620770+00:00,closed,90.582585,94.37749,94.845696,0.73491021775051,66.57006726675408,69.35898172664658,2.7889144598924993,0.0418944215380914,normal,0.0066570067266754,new_position,-0.25,-0.45,0.3,0.8,0.25,0.18,1.5,updated,0.0470632517276914,2026-05-13T04:17:12.737620+00:00,q32_forced_derisk,93.226545,68.51314048607772,68.51314048607772,1.9430732193236435,0.0291883920071392
